datetime,premium
2023-09-05,-0.00065935
2023-09-06,-0.00047501
2023-09-07,-0.00015151
2023-09-08,0.00016334
2023-09-09,-0.00065707
2023-09-10,-0.00056857
2023-09-11,-0.00115787
2023-09-12,-0.00020753
2023-09-13,-0.0002333
2023-09-14,-0.0004781
2023-09-15,0.0
2023-09-16,-0.0005871
2023-09-17,-0.00119886
2023-09-18,-0.00018798
2023-09-19,-0.00087442
2023-09-20,0.0
2023-09-21,-0.00039671
2023-09-22,-0.00023666
2023-09-23,-0.00032424
2023-09-24,-0.00050291
2023-09-25,-0.00075005
2023-09-26,-0.00039747
2023-09-27,-0.0003271
2023-09-28,-6.598e-05
2023-09-29,-8.077e-05
2023-09-30,-0.00098946
2023-10-01,0.00014448
2023-10-02,-0.00091088
2023-10-03,-0.00085324
2023-10-04,-0.00074355
2023-10-05,0.0
2023-10-06,-0.00085917
2023-10-07,-0.00057853
2023-10-08,-0.00055517
2023-10-09,7.09e-05
2023-10-10,-8.299e-05
2023-10-11,-4.897e-05
2023-10-12,-0.00027835
2023-10-13,-0.00012737
2023-10-14,-0.00034091
2023-10-15,-0.0005014
2023-10-16,-0.00035582
2023-10-17,-0.00077759
2023-10-18,-8.589e-05
2023-10-19,-0.00082218
2023-10-20,0.00012835
2023-10-21,-0.00039552
2023-10-22,7.818e-05
2023-10-23,0.0
2023-10-24,-2.468e-05
2023-10-25,-7.031e-05
2023-10-26,0.0
2023-10-27,0.00081596
2023-10-28,0.00067274
